user_name,tweet_id,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,Text,hashtags,source,is_retweet,word,Datetime,Sentiment
MORENIKEJIMI🦋😸(legal hoodlum🥵😌),1.63756e+18,in your heart 🥺❤️,Follow my new page @faree_of_dubai1 |NOT AN INFLUENCER! | Mother of 10| Youngest C.E.O| Law student 👩‍🎓| Busy making my dreams come true ❤️💃|iyawo alhaji 🤑,2019-05-01 19:55:01+00:00,40537,4283,55595,False,2023-03-19 21:15:19+00:00, me including my friends in my prayers so we can all be successful and eat at the same table ,,Twitter for iPhone,False,1,2023-03-19,Positive
Anjana,1.63756e+18,,Behave yourself,2021-11-25 19:01:54+00:00,1287,2229,53723,False,2023-03-19 21:15:15+00:00,looks like the new fraud in town amritpal singh has left for dubai another failure from the central govt more p ,,Twitter for Android,False,1,2023-03-19,Positive
Somoy bangladesh,1.63756e+18,Bangladesh,Welcome to the Somoy Bangladesh Twitter .Stay with us to get breaking  news.Poetic money,2020-12-10 20:01:56+00:00,926,1926,784,False,2023-03-19 21:15:14+00:00,beauty of dubai dubai youtube ,['Dubai'],Twitter for Android,False,1,2023-03-19,Neutral
Siki_AshiQ,1.63756e+18,"Lahore, Pakistan",,2013-07-24 04:08:02+00:00,94,455,514,False,2023-03-19 21:15:13+00:00, data entry jobs in dubai with free visa click below given link dubai ,['dubai'],Twitter for Android,False,1,2023-03-19,Positive
d,1.63756e+18,,,2016-06-03 02:26:35+00:00,87,123,511,False,2023-03-19 21:14:58+00:00, soulja boy in dubai ,,Twitter for iPhone,False,1,2023-03-19,Neutral
Sheldon Ⓥ,1.63756e+18,"Porto, Portugal","Looking crypto space since 2017
Love utility tokens ...",2017-11-06 00:27:20+00:00,181,1055,13743,False,2023-03-19 21:14:47+00:00, just landed in dubai wbs here we go ,,Twitter for iPhone,False,1,2023-03-19,Neutral
Reg is WILD TONIGHT,1.63756e+18,"Calabarzon, Republic of the Ph","reg4esbi
FAN ACCOUNT FOR SB19. 
Team Robometrinatics | IskA'tin | Whatanatics | JOKENxJOKERS
SB19 fics on ao3: https://t.co/Y1D10jOuPr…",2021-05-05 00:53:25+00:00,778,1036,38986,False,2023-03-19 21:14:39+00:00,josh doing his own thang in dubai and sg is making me feel things fly high like a boeing my bb you are going pl ,,Twitter Web App,False,1,2023-03-19,Positive
Stu Something,1.63756e+18,Where the sun sets,"Father to a slightly unruly child, owner of some spurious opinions, almost certainly not shared by my employer. Although they probably do, privately",2022-03-06 17:59:16+00:00,6,54,881,False,2023-03-19 21:14:34+00:00, english oh look a christmas tree in dubai ,,Twitter Web App,False,1,2023-03-19,Neutral
Slim .Tee 🦂,1.63756e+18,Abuja Nigeria,"fun crazy n reserved scorpio ♏️ ...football lover, computer scientist, politics lover #ProLife #AllLivesMatter #ManUtd #military lover",2015-03-28 15:41:40+00:00,343,1627,13669,False,2023-03-19 21:14:33+00:00, off to dubai ,,Twitter for iPhone,False,1,2023-03-19,Neutral
vaibhavi bhoite,1.63756e+18,London hounslow,"Proud to be an Indian ,",2020-12-13 05:58:35+00:00,15,141,18993,False,2023-03-19 21:14:25+00:00, the fact sikhs from canada are tweeting about internet shutdown in jalandhar district means they are funders to amritpal ,['Amritpal'],Twitter for iPhone,False,1,2023-03-19,Neutral
Lord Farquaad 🔸,1.63756e+18,,,2017-12-03 05:12:08+00:00,3,4,346,False,2023-03-19 21:14:12+00:00, a trucker from dubai trying to get famous and fool s followers amritpalsingh amritpalmisleadingpunjab,"['AmritpalSingh', 'AmritpalMisleadingPunjab']",Twitter Web App,False,1,2023-03-19,Positive
M O C H A,1.63756e+18,"Kansas City, MO",🇮🇳 Conversationalist| Aspiring model & actor| Holistic Healing Advocate,2020-07-26 18:49:51+00:00,340,599,27449,False,2023-03-19 21:14:08+00:00, floyd mayweather has his own airport in dubai now mayweather aviation ,,Twitter for iPhone,False,1,2023-03-19,Positive
/‘mɛlədi tʃuːks/,1.63756e+18,,• A prophet! Introverted but willing to discuss #Web3.,2010-05-16 14:40:31+00:00,83020,88721,1282,False,2023-03-19 21:14:01+00:00, just landed in dubai wbs here we go ,,Twitter for Android,False,1,2023-03-19,Neutral
Racing Post,1.63756e+18,,"Download our NEW app here 👉 https://t.co/yYxDbWkBzs

Followers must be 18+ https://t.co/dZeU0c7ryw",2009-03-05 10:00:39+00:00,262055,1586,2743,True,2023-03-19 21:13:53+00:00, in tomorrow s racing post five page special review of all the cheltenham festival action cheltenham boss c ,,Twitter Web App,False,1,2023-03-19,Positive
CRIMINAL rishi ୧⁠(⁠＾⁠ ⁠〰⁠ ⁠＾⁠)⁠୨,1.63756e+18,in the zone,#SB19 (^⁠O⁠^⁠)⁠↝mamahalin ang mahalima,2021-07-24 19:12:03+00:00,1006,1245,13778,False,2023-03-19 21:13:51+00:00, s wild news dubai a tin will be hosting an exclusive listening party on mar am dubai time j ,,Twitter for Android,False,1,2023-03-19,Positive
Roza,1.63756e+18,,,2022-08-25 04:37:17+00:00,154,108,0,False,2023-03-19 21:13:51+00:00, ethiopian airlines cargo boeing c et aiv dxb omdb at dubai international airport march throwbackthursday ,['ThrowbackThursday'],Twitter Web App,False,1,2023-03-19,Neutral
Noble,1.63756e+18,"Lagos, Nigeria",Arsenal||RtNotEndorsement||Veterinarian||UnitedNigeria||SayNoToCrime,2010-04-04 15:47:11+00:00,390,1008,897,False,2023-03-19 21:13:43+00:00, off to dubai ,,Twitter Web App,False,1,2023-03-19,Neutral
CRIMINAL rishi ୧⁠(⁠＾⁠ ⁠〰⁠ ⁠＾⁠)⁠୨,1.63756e+18,in the zone,#SB19 (^⁠O⁠^⁠)⁠↝mamahalin ang mahalima,2021-07-24 19:12:03+00:00,1006,1245,13778,False,2023-03-19 21:13:42+00:00, s another surprise but a wild one for sure i ll be appearing with filipino rap heavyweights shanti dope skusta clee and ,,Twitter for Android,False,1,2023-03-19,Positive
Siki_AshiQ,1.63756e+18,"Lahore, Pakistan",,2013-07-24 04:08:02+00:00,94,455,514,False,2023-03-19 21:13:30+00:00, data entry jobs in dubai with free visa click below given link dubai ,['dubai'],Twitter for Android,False,1,2023-03-19,Positive
Little stars kids zone,1.63756e+18,,,2022-11-09 20:11:10+00:00,1,7,5,False,2023-03-19 21:13:29+00:00,happy birthday salma kids day care play area dubai uae ,"['Salma', 'kids_day_care', 'Play_area', 'Dubai', 'UAE']",Twitter for iPhone,False,1,2023-03-19,Positive
®️(Chaad)💲4️⃣,1.63756e+18,"Richmond, VA",#LLD🕊.,2012-02-16 19:59:27+00:00,709,609,2297,False,2023-03-19 21:13:27+00:00, soulja boy in dubai ,,Twitter for iPhone,False,1,2023-03-19,Neutral
Justice✨,1.63756e+18,,"Demi, Bieber & Little Mix

fan acc",2020-01-31 17:21:43+00:00,70,78,15558,False,2023-03-19 21:13:20+00:00, demi lovato serving vocals on the climax of skin of my teeth in dubai i can t blv i heard it live ,,Twitter for iPhone,False,1,2023-03-19,Positive
Vechain Vu Ⓥ,1.63756e+18,"Texas, USA",Love #Vechain and #Vefam. $Vet & $Vtho will change this world!,2020-04-15 14:11:23+00:00,15673,16910,56421,False,2023-03-19 21:13:16+00:00, enjoy your stay in dubai sir go vechain ,['Vechain'],Twitter for Android,False,1,2023-03-19,Positive
ً,1.63756e+18,black,#BLACKPINK,2020-09-03 03:02:54+00:00,16296,1113,155611,False,2023-03-19 21:13:12+00:00,if we won t get the visuals could we at least get the dubai performance footage ,,Twitter for iPhone,False,1,2023-03-19,Negative
antha scene ledu,1.63756e+18,India,"Telugu, Indian, Hindu, Eternal Learner. Writes code for a living.",2010-02-11 17:36:11+00:00,161,222,7876,False,2023-03-19 21:13:03+00:00, com taxi driver from dubai amritpalsingh imported as new brand for khalistan is on a run the global pro khalistani nexus i ,['AmritpalSingh'],Twitter for Android,False,1,2023-03-19,Positive
Kirk Kenny,1.63756e+18,,escape the matrix. #FreeTate,2014-11-04 19:08:53+00:00,36,189,2000,False,2023-03-19 21:12:58+00:00, dubai isn t as expensive as people think and especially if u factor in the fact that u don t pay taxes it becomes cheaper ,,Twitter Web App,False,1,2023-03-19,Negative
Andy K.P.,1.63756e+18,Au 6e d’UDeM,wdym no grilled cheese? | atytud pozytyv |,2019-09-12 16:09:35+00:00,168,141,18729,False,2023-03-19 21:12:55+00:00, soulja boy in dubai ,,Twitter for iPhone,False,1,2023-03-19,Neutral
MORENIKEJIMI🦋😸(legal hoodlum🥵😌),1.63756e+18,in your heart 🥺❤️,Follow my new page @faree_of_dubai1 |NOT AN INFLUENCER! | Mother of 10| Youngest C.E.O| Law student 👩‍🎓| Busy making my dreams come true ❤️💃|iyawo alhaji 🤑,2019-05-01 19:55:01+00:00,40537,4283,55595,False,2023-03-19 21:12:52+00:00, at all,,Twitter for iPhone,False,1,2023-03-19,Neutral
Tintin Perez Agpoon,1.63756e+18,,,2021-03-09 08:42:51+00:00,37,289,43164,False,2023-03-19 21:12:48+00:00, finally off their bucket list look kathryn bernardo and daniel padilla just ticked one off their bucket list as t ,,Twitter for Android,False,1,2023-03-19,Neutral
S a m i,1.63756e+18,,"Thank you SB19, Ily since Sept 2019! ^^",2021-04-30 09:27:00+00:00,307,286,17641,False,2023-03-19 21:12:45+00:00, s another surprise but a wild one for sure i ll be appearing with filipino rap heavyweights shanti dope skusta clee and ,,Twitter for Android,False,1,2023-03-19,Positive
S a m i,1.63756e+18,,"Thank you SB19, Ily since Sept 2019! ^^",2021-04-30 09:27:00+00:00,307,286,17641,False,2023-03-19 21:12:43+00:00, s wild news dubai a tin will be hosting an exclusive listening party on mar am dubai time j ,,Twitter for Android,False,1,2023-03-19,Positive
ᴀʟᴘʜᴀ,1.63756e+18,"Dubai, United Arab Emirates","Hustler, Trader, Free Market Lover, Bubble Chaser in Digital Space 😈",2019-03-18 12:09:22+00:00,338,1206,71549,False,2023-03-19 21:12:42+00:00, and you can do all that in dubai mate new laws in place and alcohol is freely available,,Twitter Web App,False,1,2023-03-19,Positive
Anchit,1.63756e+18,Toronto,भारतीय 🇮🇳||Analyst ||A speck of divine dust seeking to merge back||RTs are not necessarily endorsements|,2014-09-06 03:00:47+00:00,137,132,63117,False,2023-03-19 21:12:42+00:00, com taxi driver from dubai amritpalsingh imported as new brand for khalistan is on a run the global pro khalistani nexus i ,['AmritpalSingh'],Twitter for iPhone,False,1,2023-03-19,Positive
tamelaniana,1.63756e+18,transcending limitations,enby. eccentric. eclectic. electric.✨,2016-06-16 22:47:38+00:00,106,173,11949,False,2023-03-19 21:12:35+00:00,black people go to dubai when there are black people being enslaved there ,,Twitter for iPhone,False,1,2023-03-19,Negative
CHAIRLeaders 💺,1.63756e+18,"Get in the chair, upo!",This is a fanbase account dedicated to @SB19Official. ✉ : sb19.chairleaders@gmail.com | IG: @upuanngsb19,2020-03-29 08:25:44+00:00,436,60,1826,False,2023-03-19 21:12:34+00:00, s another surprise but a wild one for sure i ll be appearing with filipino rap heavyweights shanti dope skusta clee and ,,Twitter for Android,False,1,2023-03-19,Positive
Tariqali,1.63756e+18,,,2022-09-08 11:57:16+00:00,1,14,187,False,2023-03-19 21:12:31+00:00, million holders across countries is a massive achievement and celebrating this in the stunning deserts of dubai wit ,,Twitter for Android,False,1,2023-03-19,Positive
Bradley Mathebe🇿🇦,1.63756e+18,"Pretoria, South Africa","•HouseHead💖
•@ManUTD❤
•@orlandopirates
•Gas Monkey
•Selenophile
•Anime
•Virgo
•Gin Enthusiast •B P D",2019-10-24 21:27:32+00:00,453,909,25469,False,2023-03-19 21:12:24+00:00, in dubai you can uber a helicopter instead of a taxi ,,Twitter for Android,False,1,2023-03-19,Neutral
blue 💙,1.63756e+18,Plutão  ,Falando besteiras deste de 97 // fan account,2012-07-16 01:22:45+00:00,411,163,5885,False,2023-03-19 21:12:23+00:00, demi lovato live in dubai ,,Twitter for Android,False,1,2023-03-19,Positive
luna,1.63756e+18,All the pronons,"id never say dni, interact with my page even if u a hater",2017-08-29 02:29:02+00:00,50,908,44420,False,2023-03-19 21:12:13+00:00, soulja boy in dubai ,,Twitter Web App,False,1,2023-03-19,Neutral
ucansmile,1.63756e+18,,A gentle man from Morocoo trying to find the way to happiness 🤗,2022-07-16 01:05:49+00:00,23,592,934,False,2023-03-19 21:11:56+00:00, do you know we got all the love from our customers at the dubai expo we again like to thank you everyone for your constant ,,Twitter for Android,False,1,2023-03-19,Positive
April🖤,1.63756e+18,huge lovatic :)),idk,2019-07-08 03:29:28+00:00,118,250,18823,False,2023-03-19 21:11:49+00:00, although her music has changed sonically the dubai gig showed how lovato still maintains the same brand of artistry ,,Twitter for iPhone,False,1,2023-03-19,Neutral
Drip Lord❤️,1.63756e+18,"Ilorin, Nigeria",Unisex Fashion Designer// Stylist// Ambivert// abdulrahmamamirah17@gmail.com,2022-01-18 07:32:11+00:00,3444,876,81823,False,2023-03-19 21:11:47+00:00, of dubai amen imagination wan kee me ,,Twitter for Android,False,1,2023-03-19,Negative
Samer,1.63756e+18,Sudan,عاشق ومُحب للخيل ويُطربني صهيلُها وصوت حوافرُها ، قال ﷺ : الخيل معقودٌ في نواصيها الخير إلى يوم القيامة,2016-04-30 11:36:33+00:00,39,36,1174,False,2023-03-19 21:11:47+00:00, her highness sheikha hissa bint hamdan bin rashid al maktoum attended the dubai international horse fair with her excelle ,,Twitter for iPhone,False,1,2023-03-19,Positive
EL KADIRI MOHAMMED,1.63756e+18,MOROCCO,,2020-01-12 18:23:37+00:00,5,67,31,False,2023-03-19 21:11:44+00:00, privacy of networks faster lower cost internet direct cloud access official a wholly owned compa ,,Fortinet Amplify,False,1,2023-03-19,Positive
Skandy.vet,1.63756e+18,VeChain,"Simply love #VeChain 💙                            

                                #VeFam member & $VET holder since 2018.
#VeChain + #NFT + #DeFi = 🔥 $VTHO.",2017-12-25 20:52:09+00:00,3803,653,45679,False,2023-03-19 21:11:38+00:00, just landed in dubai wbs here we go ,,Twitter for Android,False,1,2023-03-19,Neutral
Kemal Gerekli.vet 𝕍,1.63756e+18,"Wien, Österreich","$VET  ❤️🚀
Gerçek bir #VeChain yatırımcısı 
İnvesting in $VET ✌️ for a smart, more transparent supply chain.🇦🇹🇹🇷

#𝑽𝒊𝒆𝒏𝒏𝑨𝒓𝒏𝑬𝒔𝒌𝒊Ş𝒆𝒉𝒊𝒓®️ ❤️🖤",2014-11-25 17:54:36+00:00,264,1144,4562,False,2023-03-19 21:11:28+00:00, just landed in dubai wbs here we go ,,Twitter for Android,False,1,2023-03-19,Neutral
Lazywalk,1.63756e+18,,"Plus il voit, moins il parle",2022-11-01 06:08:49+00:00,142,269,3111,False,2023-03-19 21:11:12+00:00, the answer to this is mossad they created the most feared intelligence agency that goes ,,Twitter for iPhone,False,1,2023-03-19,Positive
J E R I C ˢᴮ🇵🇭 |🍓,1.63756e+18,Republic of the Philippines,HE•HIM| SB19• ENHYPEN• WHY DON'T WE• HORI7ON• PLUUS• NEO• YES MY LOVE• VER5US• TAYLOR SWIFT• CHARLIE PUTH• BRENDON URIE• MERT RAMAZAN DEMIR| MULTI| FAN ACCOUNT,2020-06-24 14:27:47+00:00,951,769,178710,False,2023-03-19 21:11:07+00:00, josh cullen feeling the love in dubai thanks sa invite jc in hiphop pinoy beat s joshcull ,,Twitter for Android,False,1,2023-03-19,Positive
MORENIKEJIMI🦋😸(legal hoodlum🥵😌),1.63756e+18,in your heart 🥺❤️,Follow my new page @faree_of_dubai1 |NOT AN INFLUENCER! | Mother of 10| Youngest C.E.O| Law student 👩‍🎓| Busy making my dreams come true ❤️💃|iyawo alhaji 🤑,2019-05-01 19:55:01+00:00,40537,4283,55595,False,2023-03-19 21:10:47+00:00, may they not propose to you with panda ,,Twitter for iPhone,False,1,2023-03-19,Neutral
love,1.63756e+18,"Dubai, United Arab Emirates",,2021-11-09 10:03:28+00:00,277,2867,3876,False,2023-03-19 21:10:47+00:00, mt i need this service plz,,Twitter for Android,False,1,2023-03-19,Neutral
Carmel Breathnach,1.63756e+18,"Portland, OR","Teacher. Writer.✍️ Reader. Feminist. Lit.Citizen.
Motherloss in childhood.❤️‍🩹
Ireland 👉 America.🌴 'Briefly I Knew My Mother'🦋http://alovelywoman.wordpress.",2011-04-24 19:14:23+00:00,1244,1309,27707,False,2023-03-19 21:10:46+00:00, like everyone else in the world i ve experienced love anger envy jealousy and loss these relationships and e ,,Twitter for Android,False,1,2023-03-19,Positive
5LIME𖤐,1.63756e+18,HELL,SRRY 4 THA W8 #VERIFIEDINREALLIFE,2013-05-14 18:06:57+00:00,888,382,27303,False,2023-03-19 21:10:45+00:00, soulja boy in dubai ,,Twitter for iPhone,False,1,2023-03-19,Neutral
Anshika,1.63756e+18,India,My Cutie @jenwinget ❤️,2017-06-05 04:58:09+00:00,175,149,40604,False,2023-03-19 21:10:37+00:00,abdu is going back to dubai from there he will go to his country home for month ramadan me n ,,Twitter for iPhone,False,1,2023-03-19,Neutral
Rahul Kumar,1.63756e+18,Berlin ,I am nobody,2021-10-28 17:57:02+00:00,9,21,10426,False,2023-03-19 21:10:34+00:00, com taxi driver from dubai amritpalsingh imported as new brand for khalistan is on a run the global pro khalistani nexus i ,['AmritpalSingh'],Twitter Web App,False,1,2023-03-19,Positive
Arnold,1.63756e+18,"Houston, TX",25 RIP Edgar,2015-02-09 03:34:35+00:00,429,183,50141,False,2023-03-19 21:10:34+00:00, soulja boy in dubai ,,Twitter for iPhone,False,1,2023-03-19,Neutral
𝕄,1.63756e+18,,"I wonder, was I ever really happy?   ~fan account~",2019-08-16 13:53:17+00:00,1506,1136,45081,False,2023-03-19 21:10:29+00:00, however some of the highlights of the evening came when lovato and the band dialled it down after rocking it out wi ,,Twitter for iPhone,False,1,2023-03-19,Negative
deytukarjurbs,1.63756e+18,,"free speech, gifs, memes and tin foil hats. “dude look into it” as the great Eddie Bravo would say",2011-04-14 20:57:35+00:00,734,742,9479,False,2023-03-19 21:10:20+00:00, english because this is an english city if we did this in dubai you d be saying colonialism ,,Twitter for iPhone,False,1,2023-03-19,Neutral
El Negro,1.63756e+18,,Zone 4 | Campbelton rd 🏁    TK,2015-02-22 02:03:17+00:00,437,441,9977,False,2023-03-19 21:10:20+00:00, i dubai ,,Twitter for iPhone,False,1,2023-03-19,Neutral
Poppy Jo,1.63756e+18,,,2020-03-01 12:02:12+00:00,147,898,18827,False,2023-03-19 21:10:17+00:00, well done dubai days bruce and your fantastic team ,,Twitter for iPhone,False,1,2023-03-19,Positive
𝕏ℝℙ 𝔻ℝ𝔼𝔸𝕄,1.63756e+18,Canada,🃏,2019-09-28 21:48:43+00:00,1248,4960,219129,False,2023-03-19 21:10:11+00:00, just landed in dubai wbs here we go ,,Twitter Web App,False,1,2023-03-19,Neutral
Zach Lobejko,1.63756e+18,,Self proclaimed electrical genius. Racecars are my favorite,2012-06-17 20:34:37+00:00,120,131,1263,False,2023-03-19 21:10:05+00:00, yeah some people travel all the way to dubai find themselves on a nice boat then sit on their ph ,,Twitter for iPhone,False,1,2023-03-19,Positive
Doctors for AAP,1.63756e+18,Delhi,"Apex Body of doctors with Aam Aadmi party. Country needs Educated ppl, Don't Remain Apolitical. https://t.co/E82tIQMBex",2019-01-24 16:14:06+00:00,3386,461,4916,False,2023-03-19 21:10:04+00:00, after planting amritpal singh in punjab to shake up a democratically elected government there amp ,['Amritpal_Singh'],Twitter for iPhone,False,1,2023-03-19,Neutral
Matthew Onajite,1.63756e+18,United States,,2022-06-24 14:08:09+00:00,922,777,86573,False,2023-03-19 21:10:01+00:00, off to dubai ,,Twitter for Android,False,1,2023-03-19,Neutral
𝕄,1.63756e+18,,"I wonder, was I ever really happy?   ~fan account~",2019-08-16 13:53:17+00:00,1506,1136,45081,False,2023-03-19 21:10:00+00:00, all these songs were given a grittier treatment staying true to lovato s attempt at hardcore rock even when she per ,,Twitter for iPhone,False,1,2023-03-19,Positive
abderllah mdg,1.63756e+18,our village,"FAILURE is not an option,,,minded business person #MCFC",2013-02-14 18:55:49+00:00,892,568,3471,False,2023-03-19 21:10:00+00:00, finally the cow lovers the malos the illiterates and the degenerates who are the sole reason nigeria is not as developed ,,Twitter for iPhone,False,1,2023-03-19,Negative
ABIOLA ⚽️❤️,1.63756e+18,Pitch ⚽️,Allah First🫶•Candidate of Rasulullah صلى الله عليه وسلم❤️•Footballer•self-complacent•Islam till last breath•I’m just a young star waiting for my Time•GGMU❤️❤️,2018-10-26 02:10:44+00:00,18146,3498,172401,False,2023-03-19 21:09:58+00:00, of dubai person wey no get sense at all,,Twitter for iPhone,False,1,2023-03-19,Neutral
Agentes305,1.63756e+18,"Florida, USA",Viviendo el Hipismo a través de sus protagonistas y leyendas 🏇🏻🏆        Living Horse Racing through its protagonists and legends 🏇🏻🏆,2020-03-09 23:43:53+00:00,12395,1368,63655,False,2023-03-19 21:09:53+00:00, can hopkins win a second dubai golden shaheen for trainer bob baffert the quality road colt won the g palos verdes stak ,,Twitter for iPhone,False,1,2023-03-19,Positive
Lakeside,1.63756e+18,,NOHOPEISLOST…..@Chelseafc fan💙,2022-11-27 21:14:22+00:00,205,951,91321,False,2023-03-19 21:09:50+00:00, off to dubai ,,Twitter for iPhone,False,1,2023-03-19,Neutral
Dasan Jones,1.63756e+18,,,2015-06-19 17:21:58+00:00,326,498,19993,False,2023-03-19 21:09:41+00:00, floyd mayweather has his own airport in dubai now mayweather aviation ,,Twitter for iPhone,False,1,2023-03-19,Positive
S k i,1.63756e+18, 🇳🇬 ,"Content Creator, Gist with Ski
 https://t.co/67owVotjL1 
 Graphics Designer.",2021-10-08 23:59:34+00:00,3242,3000,49237,False,2023-03-19 21:09:40+00:00,his teeth completely so biggie won t recognise him again curvy hup in from dubai and said you people should p t ,,Twitter for Android,False,1,2023-03-19,Positive
SuzyQ8,1.63756e+18,🌈🌎,Eugene Smith😇I didn't write the rules😎Why would I follow them👐🏿,2009-05-05 15:56:51+00:00,2674,4963,147307,False,2023-03-19 21:09:37+00:00, dubai united arab emirates ap saudiarabia confirms it has reached an agreement with iran to reestablish diplomati ,"['SaudiArabia', 'Iran']",Twitter for iPad,False,1,2023-03-19,Neutral
PazzinodéPazzi.vet 🌊🌊🏄,1.63756e+18,"Roma, Lazio 🇮🇹",#NFTCOLLECTOR✊💎CREATOR: @StonerPunksNFT MOD: @worldofv_art 🛡️ $VET $SHA $ALGO #VNFT  #WaveGang420 🌊,2021-06-22 22:41:46+00:00,2347,2300,74933,False,2023-03-19 21:09:20+00:00, just landed in dubai wbs here we go ,,Twitter for Android,False,1,2023-03-19,Neutral
The World's Prophecy,1.63756e+18,,Maintaining balance to the world,2020-10-14 19:27:22+00:00,154,848,24958,False,2023-03-19 21:08:56+00:00, maybe that is why the uae stopped issuing visas to nigerians some of our brethren can go to dubai and claim it is no man s ,,Twitter for Android,False,1,2023-03-19,Neutral
Figgeduni,1.63756e+18,,Nothing better than crypto on a Sunny day 🌞🌊👁️,2011-08-14 21:41:19+00:00,408,204,27585,False,2023-03-19 21:08:49+00:00, just landed in dubai wbs here we go ,,Twitter Web App,False,1,2023-03-19,Neutral
Russell Skelton,1.63756e+18,"Melbourne, Victoria","Director RMIT ABC Fact Check and RMIT FactLab. Views my own, links and retweets not.",2010-01-11 04:57:36+00:00,3272,1281,1773,False,2023-03-19 21:08:48+00:00, icc male dominated board set to decide the future of the exiled afghanistan women s cricket team at a meeting in dubai ,,Twitter for iPhone,False,1,2023-03-19,Neutral
༒•Fortune_ Ke•༒,1.63756e+18,,On my way...🚶‍♂️to success🥳,2023-03-13 09:52:35+00:00,6,15,97,False,2023-03-19 21:08:39+00:00, diana marua and her husband bahati living their best lives in dubai ,,Twitter for Android,False,1,2023-03-19,Positive
Agraz Manhas,1.63756e+18,,,2019-03-17 16:14:41+00:00,51,365,1491,False,2023-03-19 21:08:22+00:00, just landed in dubai wbs here we go ,,Twitter for Android,False,1,2023-03-19,Neutral
Thomas sous Vibe & Sun🌸🤨📝,1.63756e+18,,"#ChaussonLePlusBeau.                                  
              
stop 🛑🙅‍♂️👎 smoking 💨💨 la zaza 🍃🍃🍃 si t’as 😷 la asthma 🤒🤒😩",2017-09-23 15:20:34+00:00,56,451,8840,False,2023-03-19 21:08:20+00:00, soulja boy in dubai ,,Twitter for Android,False,1,2023-03-19,Neutral
RISHI RANJAN,1.63756e+18,United Arab Emirates,"Social Activist,
CEO- YES I Enterprises  LLC, Dubai.UAE,
Business Entrepreneur,",2016-08-16 14:45:42+00:00,34,331,41,False,2023-03-19 21:08:19+00:00, attends the th dubai international arabian horse championship being held from march at the ,['Dubai'],Twitter for Android,False,1,2023-03-19,Neutral
Gabriel❤,1.63756e+18,Anambra,"Crypto Enthusiat.

lover of God",2022-09-12 13:23:55+00:00,6,100,112,False,2023-03-19 21:08:19+00:00, phaver will be presenting on shard dubai demo day friday th march difc innovation hub dubai online livestream ,,Twitter for Android,False,1,2023-03-19,Neutral
Agentes305,1.63756e+18,"Florida, USA",Viviendo el Hipismo a través de sus protagonistas y leyendas 🏇🏻🏆        Living Horse Racing through its protagonists and legends 🏇🏻🏆,2020-03-09 23:43:53+00:00,12395,1368,63655,False,2023-03-19 21:08:18+00:00, g dubai golden shaheen contender hopkins on the main track can he be a second winner of the race for trainer bob baf ,,Twitter for iPhone,False,1,2023-03-19,Positive
Richy,1.63756e+18,,,2022-09-16 12:40:20+00:00,8,55,1045,False,2023-03-19 21:08:16+00:00, world the retiree is back to dubai,,Twitter for Android,False,1,2023-03-19,Neutral
𝙽 𝙰 𝚂 𝙷 | 🐺🌙,1.63756e+18,,🍢🌭🍓🐥🌽 | SB19 fancams: https://t.co/JWRyhuB16J | Other groups’ fancams: https://t.co/cdADBurJ0H | header from @irmayzing,2021-04-20 16:56:16+00:00,151,190,53258,False,2023-03-19 21:08:06+00:00, atin salamat a tin and all the hip hop fans in dubai shukran s for the short but sweet visit we hope we made ,,Twitter for Mac,False,1,2023-03-19,Positive
विजय,1.63756e+18,,"ऐक और ऐक मिल के ग्यराह बनो..दो नही #दोस्तों     RT isn’t endorsement, You Tag Me in Group, I Will Block You.",2016-07-30 00:55:49+00:00,2339,4,9021,False,2023-03-19 21:08:04+00:00, com taxi driver from dubai amritpalsingh imported as new brand for khalistan is on a run the global pro khalistani nexus i ,['AmritpalSingh'],Twitter for iPhone,False,1,2023-03-19,Positive
Dubai Racing Club,1.63756e+18,"Meydan Racecourse, Dubai, UAE",Dubai Racing Club organises and hosts horse racing at Meydan Racecourse including the world’s most spectacular race day the US$30.5M Dubai World Cup.,2010-12-04 08:05:50+00:00,47610,788,3041,False,2023-03-19 21:08:00+00:00,g dubai golden shaheen contender hopkins on the main track can he be a second winner of the race for trainer ,,Twitter Web App,False,1,2023-03-19,Positive
Howly,1.63756e+18,Paris,Investisseur,2010-03-05 17:43:16+00:00,101,623,174,False,2023-03-19 21:07:57+00:00, eu vefam you sure know how to have a good time we look forward growing with you faster than ever in amp beyond ,['VeFam'],Twitter for Android,False,1,2023-03-19,Positive
Ronnie Hill,1.63756e+18,Close to God,GodFirst  HILL FITNESS  NASM CPT  Certified Personal Trainer,2011-06-29 15:48:02+00:00,557,1551,43169,False,2023-03-19 21:07:53+00:00, floyd mayweather has his own airport in dubai now mayweather aviation ,,Twitter for iPhone,False,1,2023-03-19,Positive
berne🌹larry🍒,1.63756e+18,,I love the pictures and loving the sound of Leona lewis,2014-01-01 12:13:05+00:00,15811,3409,783391,False,2023-03-19 21:07:53+00:00, goodrich sprouts dubai uae travel ,"['Dubai', 'UAE', 'Travel']",Twitter for Android,False,1,2023-03-19,Neutral
