user_name,tweet_id,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,word
Anotida,1.64075E+18,"Canterbury, England","Social Researcher | Disaster Management Consultant | Freelance Writer  | 🇿🇼 | 🇹🇷 | 🇬🇧 | VigilanceNdoKumba
UZ, EUL",2021-07-21 12:24:23+00:00,1654,2051,8290,FALSE,2023-03-28 16:02:29+00:00,RT @S_Harudzibwi: This @matinyarare video will not take away the words spoken by @UebertAngel on camera. It doesn't change the fact that fi…,,Twitter Web App,FALSE,dubai
Swanface,1.64075E+18,USA,lets talk tokens |  ||  Tokenomics,2022-11-09 14:59:22+00:00,8,8,0,FALSE,2023-03-28 16:02:25+00:00,RT @litecoin: Watch the exclusive interview w/ the @LTCFoundation's @SatoshiLite during this year's historic The Satoshi Round Table - @def…,,Twitter Web App,FALSE,dubai
Lυɳιƚα 🫐,1.64075E+18,venus | 23 | artist,bring the vibes 🖖🏼 the goal is ultimate healing,2021-01-19 15:19:27+00:00,9807,1596,61279,FALSE,2023-03-28 16:02:20+00:00,RT @minifizzz: Dubai is Asthetically Beautiful 🥺♥️ https://t.co/O0EXB7e2Gq,,Twitter for iPhone,FALSE,dubai
CDP Institute,1.64075E+18,,"Customer Data Platform Institute educates marketers about tools and techniques for creating unified, persistent customer data➡️Subscribe to our newsletter.",2016-10-14 19:28:16+00:00,2019,83,226,FALSE,2023-03-28 16:02:18+00:00,"The Customer Experience Live Show 2023 (CX Live Show ME 2023) takes place on 23-24 May in Dubai. 

Are you ready to… https://t.co/CvxRC2IeWg",,Hootsuite Inc.,FALSE,dubai
Benson Ajari,1.64075E+18,,Say it the way it is,2016-02-08 13:48:27+00:00,0,39,11,FALSE,2023-03-28 16:02:15+00:00,"@Topboychriss Nonsense!
Arrant nonsense!!
They wait until to they've done extensive damage to the party before call… https://t.co/2xlj3AOaRL",,Twitter for Android,FALSE,dubai
Rahul Sharma,1.64075E+18,,"Engineer, Nationalist, Proud Hindu",2011-05-25 09:53:39+00:00,1355,4265,113218,FALSE,2023-03-28 16:02:11+00:00,"RT @k_ishpreet: All Sikhs are angry on Amritpal Singh's 'goondagiri' and we don't want Amritpal to stay in Punjab, so go back to Dubai.
#Am…",,Twitter for Android,FALSE,dubai
The anti-socialist 🇮🇳,1.64075E+18,"Kolkata, India","Anti-communist/socialist, anti-anarchist, anti-reservation, anti-Jihadist. বাঙালি। Support free market. Infrastructure geek. #HinduLivesMatter",2017-06-03 13:20:29+00:00,515,811,197070,FALSE,2023-03-28 16:02:10+00:00,"@pankajagarwal75 @Smon1992 Registered in Dubai. So hawala money.

Fixes my theory again",,Twitter for Android,FALSE,dubai
DiscoverME Magazine,1.64075E+18,"Dubai, United Arab Emirates",@DiscoverMEMag is a premium #German-speaking #culture and #business magazine in the #MiddleEast that was established in November 2006.,2010-09-08 10:23:43+00:00,422,443,1960,FALSE,2023-03-28 16:02:09+00:00,"RT @UAEinBerlin: H.E Ahmed Alattar, the UAE Ambassador to #Germany @VAEAMBDE addressed the upcoming Climate Conference of the United Nation…",['Germany'],Twitter for iPhone,FALSE,dubai
tebohom,1.64075E+18,"Saudi Arabia",live ast,2016-07-04 20:04:53+00:00,1,43,77,FALSE,2023-03-28 16:02:09+00:00,"RT @KazlicRewards: $250 GIVEAWAY 🎉

The insane hypedrop dubai trip video just got posted! 🎰

✩ Like the video: https://t.co/7A8BpbxD0s
✩ Li…",,Twitter Web App,FALSE,dubai
LynaBet,1.64075E+18,Cyprus,"Lynabet is a premier online destination for all your sports betting and casino games needs.
https://t.co/Ludi4WF9LK
telegram : https://t.co/oAkk1NOgeE",2023-01-07 09:40:45+00:00,4,10,0,FALSE,2023-03-28 16:01:59+00:00,"Join us for the most exciting matches today in the Euro 2024 qualifiers!
Chat with us : https://t.co/vjqfdjqyBB… https://t.co/sfwicHXn9u",,Twitter for Android,FALSE,dubai
Iftekhar Ahmad,1.64075E+18,,,2020-11-24 10:58:27+00:00,894,3048,85243,FALSE,2023-03-28 16:01:58+00:00,"RT @VisitDubai_IN: Stress less, Dubai more… 😌
Tag someone you’d take parasailing with you!
📍 IG/nemo_watersports_dubai
📸 IG/bonvoyagepro
#V…",,Twitter for Android,FALSE,dubai
Sweet Serial Killer,1.64075E+18,La la land ☁️🌈🌴☁️✨,Regular shmegular girl who bitches about programming,2014-04-29 06:43:55+00:00,2621,2407,211491,FALSE,2023-03-28 16:01:53+00:00,RT @Ketso28: Men who think their R600 for maintenance is the reason you fly to Dubai once in a while.,,Twitter Web App,FALSE,dubai
Kudakwashe Manyati,1.64075E+18,"Victoria Falls,Zimbabwe 🇿🇼","Happy mind,Happy life🧚‍♂️
Sweet and simple 💯 
Limited edition 1️⃣ 
Endlessly fun 🔄",2018-02-27 05:11:12+00:00,3038,3064,93523,FALSE,2023-03-28 16:01:44+00:00,RT @S_Harudzibwi: This @matinyarare video will not take away the words spoken by @UebertAngel on camera. It doesn't change the fact that fi…,,Twitter for Android,FALSE,dubai
Yash Jain,1.64075E+18,,,2022-11-16 12:39:17+00:00,0,2,0,FALSE,2023-03-28 16:01:42+00:00,@emirates I was reading that Emirates was facing problem with Indian Govt as they are unwilling to increase the num… https://t.co/bqR18XMAbS,,Twitter for iPhone,FALSE,dubai
Sam Weiss,1.64075E+18,,,2021-09-20 08:57:11+00:00,0,28,60,FALSE,2023-03-28 16:01:37+00:00,"RT @emirates: Our flagship A380 has touched down in Christchurch, marking the resumption of daily services from Dubai to Christchurch via S…",,Twitter Web App,FALSE,dubai
Henrick Neu,1.64075E+18,"Texas, USA","The two greatest two things any man can do are; Heal himself, and become a rolemodel Father.",2021-11-12 16:27:05+00:00,4,14,448,FALSE,2023-03-28 16:01:34+00:00,"@Sneak0o @sneako Is this the wife you like to watch get plowed by bigger men? If so, how bout we have a fight, I wi… https://t.co/DYC8F8gy7K",,Twitter for iPhone,FALSE,dubai
Mr83 (infosec.exchange/@cirriustech),1.64075E+18,,He/Him | #StandWithUkraine 🇺🇦 | #MentalHealthAdvocate | As seen on https://t.co/CL9eaDKvxE | Engage with me there. https://t.co/TT3Dy1LBDZ,2019-02-18 21:38:30+00:00,1690,4215,82037,FALSE,2023-03-28 16:01:29+00:00,Well Maldives has been simply out of this world. Heading to Dubai tomorrow for a few days as we make our way back t… https://t.co/EroWX2lenS,,Twitter for iPhone,FALSE,dubai
Maduabuchi,1.64075E+18,,Member @NgLabour #BNB #FLOKI  #RACA,2022-11-30 15:27:52+00:00,369,37,40657,FALSE,2023-03-28 16:01:29+00:00,@BOGbadams Lagos will be more than Dubai if the criminals leave government of Lagos state.,,Twitter for iPhone,FALSE,dubai
Jerry Banks,1.64075E+18,Suffolk,,2011-11-14 15:15:20+00:00,682,514,80,FALSE,2023-03-28 16:01:19+00:00,"RT @RacingDubai: LORD NORTH is back home! 

The 3-time Dubai Turf winner returns victorious to Newmarket. 

#DWC23 
 https://t.co/yGIRpPE1lX",['DWC23'],Twitter for iPhone,FALSE,dubai
CBIC,1.64075E+18,,A voluntary autonomous multidisciplinary board that provides direction for/administers certification professionals in infection control and applied epidemiology,2013-08-02 18:51:14+00:00,2157,103,316,FALSE,2023-03-28 16:01:10+00:00,"CBIC Director, Elias Tannous, BSN, MBA, RN, CIC, presented on pathways to achieve CBIC certification and the applic… https://t.co/SJu7GKxFJc",,Hootsuite Inc.,FALSE,dubai
The National,1.64075E+18,Global HQ: UAE,The world has borders. Our stories don't.,2009-02-11 11:34:06+00:00,1123800,207,3573,TRUE,2023-03-28 16:01:05+00:00,United Airlines expects load factors above 80% on new Dubai route over summer https://t.co/X8bS5p9bzo,,Echobox,FALSE,dubai
рахунок пальника,1.64075E+18,,,2022-10-31 13:42:30+00:00,337,214,103492,FALSE,2023-03-28 16:01:04+00:00,"@AlexKokcharov Classified - buying apartments and houses in Dubai, South America etc.",,Twitter Web App,FALSE,dubai
BluntHonesty😬,1.64075E+18,Global,😎👁👮🏼‍♀️,2021-06-12 20:59:51+00:00,9,25,1301,FALSE,2023-03-28 16:01:03+00:00,"@AmaalMallik The MV industry is worst ,pathetic tv star the Middle East lobby hype their songs with paid bots.  
th… https://t.co/UgobWtKpfv",,Twitter for iPhone,FALSE,dubai
Solverse Digital,1.64075E+18,Türkiye,"All services needed for cryptocurrencies are now on one platform. Cryptocurrency service ecosystem and Web 3.0  communication bridge
info@solversedigital.com",2021-12-19 19:30:05+00:00,3164,233,334,FALSE,2023-03-28 16:00:59+00:00,"The ""Best Cryptocurrency Exchange of 2023"" award was presented at the #Crypto  Expo Dubai, with the community-drive… https://t.co/ls727vYmLu",['Crypto'],Twitter Web App,FALSE,dubai
🌿Vertical Farming Podcast (🚀 by Cultivatd),1.64075E+18,Earth,"#1 Ranked! Inspiring conversations with CEOs, Founders & Visionaries of Vertical Farming. Hosted by @HarryDuranFC. Guest & Sponsor inquiries👇",2019-12-14 08:05:53+00:00,2459,556,809,FALSE,2023-03-28 16:00:56+00:00,“I think we just need to as an industry get to a point where we are a bit more conservative with our projections...… https://t.co/xH0JqljPWP,,SocialBee,FALSE,dubai
CcarPrice UAE,1.64075E+18,Dubai United Arab Emrates,"Ccarprice UAE is providing the Latest cars, Classic cars, muscle cars, exotic cars, supercars, everyday cars,All models. #UAEcars #NewCars #car #cars #ccarprice",2021-04-24 04:11:40+00:00,9,1,108,FALSE,2023-03-28 16:00:56+00:00,"2024 Chevrolet Silverado 1500 Custom Trail Boss Price in UAE
https://t.co/9WYhq315Vc

#Chevrolet #Chevrolet2024… https://t.co/dGRseT0rBy","['Chevrolet', 'Chevrolet2024']",Twitter Web App,FALSE,dubai
ThunderOwl - Sci-Fi Assets 🇱🇻🇺🇦🌞,1.64075E+18,"Riga, Latvia","Unreal Engine dev, Cockpit Games, Sci-Fi, DIY
Happy Dad :)
No Crypt0s, No EnEfTs!
https://t.co/RNj4sDfPhu
All my links here: https://t.co/ho8NikehCM",2015-12-29 18:51:00+00:00,2688,1853,216558,FALSE,2023-03-28 16:00:55+00:00,"RT @AlfredSpellman: ""It's smoke and mirrors. There's no real money here anymore. It's all gone to Dubai and Singapore...You know who's rich…",,Twitter for Android,FALSE,dubai
Aindri,1.64075E+18,,,2022-06-28 11:40:53+00:00,178,1279,78815,FALSE,2023-03-28 16:00:52+00:00,@dubai_nft @joysamcyborg @ElijahSchaffer Deadliest terrorist attack in Canadian history perpetrated by Khalistanis.… https://t.co/Rk1Dp1ySD9,,Twitter Web App,FALSE,dubai
Pastorofprofits1000x,1.64075E+18,"Orlando, FL",| Forex Made Easy | Crypto Made Eazy |,2009-05-22 16:18:22+00:00,94,80,336,FALSE,2023-03-28 16:00:51+00:00,"📣 Join Us Live Today!

Corporate Update and Performance Insights

We're getting ready to kick off April with a hand… https://t.co/zcaWGviJ6R",,Twitter for Android,FALSE,dubai
Imobiliare Dubai,1.64075E+18,"Business Bay, Dubai",Discover ultra luxe realty in one of the world’s most sought-after cities; Dubai.,2022-10-28 13:48:37+00:00,12,1,0,FALSE,2023-03-28 16:00:46+00:00,"📍15 min to Burj Khalifa and Downtown Dubai
📍25 min to Palm Jumeirah

Contact us on +971506312878 or send us an emai… https://t.co/WYYvV6pxh9",,Twitter Web App,FALSE,dubai
Imobiliare Dubai,1.64075E+18,"Business Bay, Dubai",Discover ultra luxe realty in one of the world’s most sought-after cities; Dubai.,2022-10-28 13:48:37+00:00,12,1,0,FALSE,2023-03-28 16:00:46+00:00,"📍5 min to Ras Al Khor wildlife sanctuary 
📍12 min to Business Bay
📍15 min to Dubai mall
📍12 min to Business Bay",,Twitter Web App,FALSE,dubai
Flash Fourmi,1.64075E+18,paris,no one is innocent,2023-03-14 13:54:09+00:00,152,1726,1700,FALSE,2023-03-28 16:00:45+00:00,"RT @R_naturebeauty: Beautiful moon sited in Dubai 🌜✨⭐🌟💫🌛
#newmoon
#moonvibes https://t.co/imc11XsbgP","['newmoon', 'moonvibes']",Twitter Web App,FALSE,dubai
📷🛫ArielWorldFlyer 🛫🇪🇸🛩🇺🇸🛬,1.64075E+18,In the sky,"#Aviation #SafetyFirst #AAP #SHPR Me casé con una 👰🏻 muy superior a mi, todos los 🧔🏻 lo hacen. RT ≠ endorsement.",2020-12-14 10:13:27+00:00,434,487,8887,FALSE,2023-03-28 16:00:39+00:00,"RT @JacdecNew: FlyDubai Boeing 737MAX9 (A6-FNC, built 2018) suffered multiple tire bursts on landing runway 36 at Male-Intl Airport (VRMM),…",,Twitter for iPhone,FALSE,dubai
Mr FC,1.64075E+18,Lagos,"A supply chain and procurement professional, passionate about good leadership and responsibility .",2010-04-12 06:01:14+00:00,517,1004,6927,FALSE,2023-03-28 16:00:33+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter Web App,FALSE,dubai
Jobs in Dubai - Job Success,1.64075E+18,,https://t.co/kd4kTF4FQw is a UAE based online solution for people seeking jobs in UAE.,2022-01-07 07:56:47+00:00,4452,37,1,FALSE,2023-03-28 16:00:31+00:00,"Opportunities | Vacancies in UAE -V1
Apply Now

#hiring #vacancies #jobs #jobsindubai #dubai #uae #jobsuccess https://t.co/DeyJkViPtu","['hiring', 'vacancies', 'jobs', 'jobsindubai', 'dubai', 'uae', 'jobsuccess']",Hootsuite Inc.,FALSE,dubai
Julio Cesar,1.64075E+18,ciudad de México,:) :) :),2015-05-07 23:01:36+00:00,224,1045,95147,FALSE,2023-03-28 16:00:29+00:00,"RT @emirates: Our flagship A380 has touched down in Christchurch, marking the resumption of daily services from Dubai to Christchurch via S…",,Twitter for Android,FALSE,dubai
TARIK NIAZAI🦀,1.64075E+18,Islamabad 🇵🇰  Ghazni 🇦🇫,"دیوالیہ ملک کا باشندہ ہوں .................................
_____ Account under #shadowban _ No RTs or Likes shown. @ElonMusk  WTH is happening",2023-03-14 23:07:11+00:00,5,31,47,FALSE,2023-03-28 16:00:23+00:00,"RT @PA_9468_: #Indian missiles' misfire is strategic deception, as are their aircrafts landing at Karachi due to fake faults.
One day misfi…",['Indian'],Twitter for Android,FALSE,dubai
Exposure 🇺🇦,1.64075E+18,"Atlanta, GA",The visual storytelling platform made simple and beautiful. Explore a world of stories told by our members with our publications. ↴ #ToldWithExposure,2013-09-19 20:52:32+00:00,11411,999,5939,TRUE,2023-03-28 16:00:23+00:00,🤿  Dive into the world's deepest pool with @TedManasa and family. Their adventure in Dubai also included haggling f… https://t.co/UNEIPM35Dt,,Buffer,FALSE,dubai
Otu-Uke,1.64075E+18,Nigeria,,2022-04-21 15:47:32+00:00,1197,1959,42409,FALSE,2023-03-28 16:00:23+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter for Android,FALSE,dubai
Omer,1.64075E+18,Polaris,Music for Lovers. Beach and Food.⛱️ 🥑,2011-08-29 14:47:26+00:00,2513,439,40176,FALSE,2023-03-28 16:00:08+00:00,@HamidMirPAK @Jew_Pakistani Very well done. If a Pakistani wants to do trade with Israel should they ship to Haifa… https://t.co/lI6Jhs65gY,,Twitter for Android,FALSE,dubai
kylie lampe,1.64075E+18,,pdx,2012-08-23 03:49:17+00:00,231,272,1387,FALSE,2023-03-28 16:00:08+00:00,RT @NFTLaymen: #Portuma's First Overseas Office Coming Soon World Trade Center Opens in #Dubai under the mentorship of @TC Industry Ministr…,"['Portuma', 'Dubai']",Twitter Web App,FALSE,dubai
dubaiNFT,1.64075E+18,,"☦️🤝☪️ my dear Russia, I love you.",2021-08-02 23:07:03+00:00,98,120,191,FALSE,2023-03-28 16:00:04+00:00,@YWrong69 @Skippytmg @heinzsight2020 Them in schools and daycares. Do you think God is happy with you? Of course no… https://t.co/jvxT7qQFf2,,Twitter for iPhone,FALSE,dubai
Aqsa Khan,1.64075E+18,Pakistan,"I am Freelancer, Blogger, Affiliate Marketer.",2023-01-14 13:40:00+00:00,0,1,0,FALSE,2023-03-28 16:00:02+00:00,"Old Appliance Removal and Disposal Services in Dubai
Home Junk Removal Dubai, Fast Old Appliance Removal and Dispos… https://t.co/9ST7qoXd3U",,TweetDeck,FALSE,dubai
ishrat kahn,1.64075E+18,,,2022-11-14 16:44:38+00:00,0,3,0,FALSE,2023-03-28 16:00:01+00:00,"Movers and Packers in Dubai
Movers and Packers in Dubai, Best Movers Dubai, House Movers and Packers in Dubai, 0526… https://t.co/QplCw7pKYc",,TweetDeck,FALSE,dubai
Asia patan,1.64075E+18,,,2023-01-13 16:45:34+00:00,0,3,16,FALSE,2023-03-28 16:00:01+00:00,"House Movers and Packers in Dubai
Etihad Movers Packers is Fast House Movers and Packers in Dubai, 0559972621.… https://t.co/uTC2zZwHGc",,TweetDeck,FALSE,dubai
Natuzzi UAE,1.64075E+18,"Dubai, United Arab Emirates",Official Page : Architecture Arts & Culture Interior Design Retail Interior Design Majors Showroom Sofa Retail,2016-05-01 11:26:16+00:00,139,335,333,FALSE,2023-03-28 16:00:01+00:00,Our Timeless sofa - the ultimate centrepiece for your living room and a crucial element for relaxation.… https://t.co/1QhNaDY3pc,,Twitter Web App,FALSE,dubai
aqsa aqsasoomro,1.64075E+18,swat,"I am Professional Freelancer, Blogger, Affiliate Marketer.",2023-01-14 13:46:38+00:00,1,3,0,FALSE,2023-03-28 16:00:01+00:00,"Movers And Packers Khor Fakkan
Best Movers And Packers Khor Fakkan, Packers and Movers in Dubai, 0524141695.… https://t.co/XjtWYpYVEP",,TweetDeck,FALSE,dubai
Western Furniture,1.64075E+18,United Arab Emirates,"OFFICIAL PAGE 
A leading retailer of medium to high end furniture in UAE since 1992.",2015-09-20 05:41:23+00:00,963,454,197,FALSE,2023-03-28 16:00:00+00:00,"The Trionfo sofa by Natuzzi Editions is the perfect solution for customized comfort. 

Bulky, yet soft and welcomin… https://t.co/LtcDvAKmp9",,Twitter Web App,FALSE,dubai
Vic,1.64075E+18,⭕️,"Artist | Collector : FND, KO, OBJKT : https://t.co/HuzDh4YbFB | Curator/Founder of @Diz_Iz_",2010-09-08 08:51:00+00:00,20224,4783,104191,FALSE,2023-03-28 15:59:59+00:00,"RT @riniifish: Hahaha I think our friend @pocobelli likes to party with bugs. 👁️🐞👁️
Welcome to visit Dubai🇦🇪 there is a fantastic 360° imme…",,Twitter for iPhone,FALSE,dubai
Jenniemay,1.64075E+18,,Food and crypto,2022-07-21 21:09:16+00:00,193,367,493,FALSE,2023-03-28 15:59:52+00:00,"RT @solananftsnews: Did you know Dubai is a major hub for the crypto industry? According to Recap research, Dubai ranks second globally, on…",,Decay Therapeutic Education,FALSE,dubai
ArbaZ,1.64075E+18,,,2022-09-21 17:08:24+00:00,3,24,193,FALSE,2023-03-28 15:59:40+00:00,"RT @BFICBLove: Get sponsored for a Coca-cola Arena Event
A once in a lifetime chance to attend a fascinating live event ⚡
Add 1000 Direct m…",,Twitter for Android,FALSE,dubai
Musa IBhungu,1.64075E+18,,,2015-04-09 10:09:13+00:00,292,147,17865,FALSE,2023-03-28 15:59:36+00:00,RT @Gatshmanim: @ManLike_Toni @AfricaFactsZone U can scream as much as much as u want we don't want Nigerians in South Afirca even Dubai an…,,Twitter Web App,FALSE,dubai
Sabastine25,1.64075E+18,,,2019-03-20 00:04:00+00:00,108,502,15778,FALSE,2023-03-28 15:59:18+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter for Android,FALSE,dubai
Gideon Pekun,1.64075E+18,,,2009-03-20 20:47:25+00:00,567,591,283,FALSE,2023-03-28 15:59:15+00:00,RT @ChimarokeNamani: Penkelemesi Ayu goes to school! And Atiku returns to Dubai!  Now reading the PDP constitution!…,,Twitter for Android,FALSE,dubai
thỏ mê pizza🐰🍕,1.64075E+18,,- do si la sol fa mi re do🐰kyeomie~,2019-07-10 03:03:51+00:00,14,158,26670,FALSE,2023-03-28 15:59:02+00:00,"RT @quilatee_: Spoiling content which is not officially announced yet + stalking. @/shu1230svt is sasaeng they even followed him in dubai,…",,Twitter for iPhone,FALSE,dubai
Nwokolo1986,1.64075E+18,Malaysia,,2022-06-13 07:18:15+00:00,63,352,14371,FALSE,2023-03-28 15:58:52+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter for iPhone,FALSE,dubai
jusbusdabarber,1.64075E+18,United Kingdom🇬🇧,ENTREPRENEUR & BARBER💈 #DirectorsCutBarbershop,2014-04-24 07:40:31+00:00,906,769,1319,FALSE,2023-03-28 15:58:48+00:00,@basedxchrist_ That’s crazy I can go Dubai with hotel accommodations twice or more with that money,,Twitter for iPhone,FALSE,dubai
dubaiNFT,1.64075E+18,,"☦️🤝☪️ my dear Russia, I love you.",2021-08-02 23:07:03+00:00,98,120,191,FALSE,2023-03-28 15:58:44+00:00,@YWrong69 @Skippytmg @heinzsight2020 What you are calling me to follow is the truth. Please take a look at the path… https://t.co/k2VsD23a1J,,Twitter for iPhone,FALSE,dubai
Unstain Ex-Dior,1.64075E+18,,,2022-08-21 12:31:48+00:00,2648,3036,27288,FALSE,2023-03-28 15:58:36+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter for iPhone,FALSE,dubai
Mohan Raj,1.64075E+18,,"@dhanushkraja Anne😎 | @theSreyas Anne🕺🏻

| எண்ணம் Pol வாழ்க்கை ! Yennam Pol தான் Vazhkai🥀 |
| DHANUSH ANNA FOR LIFE ♥️ | I'll do anything for My D God 😇 |",2021-10-14 17:11:41+00:00,16,28,1726,FALSE,2023-03-28 15:58:31+00:00,"RT @ParasRiazAhmed1: I just can help falling in love with #Dubai 🖤✨

📸: #KajuChachu 
.
.
.
#DubaiBling #dubailife #Emirates 
#tuesdayvibe #…","['Dubai', 'KajuChachu', 'DubaiBling', 'dubailife', 'Emirates', 'tuesdayvibe']",Twitter for iPhone,FALSE,dubai
The Real Repairer,1.64075E+18,United Kingdom,,2017-03-17 15:53:49+00:00,1090,2023,4051,FALSE,2023-03-28 15:58:28+00:00,"RT @CollisionMag: Halton and Peel police, alongside the Canada Border Services Agency (CBSA), have recovered 24 stolen vehicles, following…",,Twitter Web App,FALSE,dubai
Adeel Nonari,1.64075E+18,Pakistan,,2012-04-08 09:30:59+00:00,1143,1867,111337,FALSE,2023-03-28 15:58:27+00:00,@HussainShawh No such news in tv but he is unwell in Dubai !,,Twitter for iPhone,FALSE,dubai
BALI BOOKING CENTER,1.64075E+18,bali indonesia,"WE'RE OFFER
🚘 Bali Private Tour Service
🎫 All Bali Activities Ticket
🪂 Adventure Tickets
⛱️ Nusa Penida Tour
✈️ Visa Agency
More info 👉 https://t.co/f54IXYtgja",2014-07-27 12:09:01+00:00,1543,228,10031,FALSE,2023-03-28 15:58:21+00:00,"RT @ticget: Nusa Penida Watersport Tour Packages - Jetski Or Flyfish, Unlimited Tubing &amp; Banana

https://t.co/BzYrD2u1uX

#Travel #Brunei #…","['Travel', 'Brunei']",Twitter Web App,FALSE,dubai
CcarPrice UAE,1.64075E+18,Dubai United Arab Emrates,"Ccarprice UAE is providing the Latest cars, Classic cars, muscle cars, exotic cars, supercars, everyday cars,All models. #UAEcars #NewCars #car #cars #ccarprice",2021-04-24 04:11:40+00:00,9,1,108,FALSE,2023-03-28 15:58:20+00:00,"2024 Chevrolet Silverado 1500 Work Truck Price in UAE
https://t.co/LsfZKFzylf

#Chevrolet #Chevrolet2024 #Silverado… https://t.co/qclXo5Zwwd","['Chevrolet', 'Chevrolet2024', 'Silverado']",Twitter Web App,FALSE,dubai
BALI BOOKING CENTER,1.64075E+18,bali indonesia,"WE'RE OFFER
🚘 Bali Private Tour Service
🎫 All Bali Activities Ticket
🪂 Adventure Tickets
⛱️ Nusa Penida Tour
✈️ Visa Agency
More info 👉 https://t.co/f54IXYtgja",2014-07-27 12:09:01+00:00,1543,228,10031,FALSE,2023-03-28 15:58:17+00:00,"RT @ticget: 2.5 Hours Bali Enduro Explore Ubud Outback - Dirt Bike Tandem Ticket

https://t.co/QGi44wvacU

#Travel #Brunei #Tours #holiday…","['Travel', 'Brunei', 'Tours', 'holiday']",Twitter Web App,FALSE,dubai
Paolo Petrocelli,1.64075E+18,Emirati Arabi Uniti,Head @DubaiOpera,2010-08-10 16:35:59+00:00,1952,230,2542,FALSE,2023-03-28 15:58:15+00:00,"Night at the Opera @DubaiOpera 
#dubaiopera #dubai https://t.co/ujYmBeu9YV","['dubaiopera', 'dubai']",Twitter for iPhone,FALSE,dubai
BALI BOOKING CENTER,1.64075E+18,bali indonesia,"WE'RE OFFER
🚘 Bali Private Tour Service
🎫 All Bali Activities Ticket
🪂 Adventure Tickets
⛱️ Nusa Penida Tour
✈️ Visa Agency
More info 👉 https://t.co/f54IXYtgja",2014-07-27 12:09:01+00:00,1543,228,10031,FALSE,2023-03-28 15:58:13+00:00,"RT @ticget: Ubud Bali Dirt Bike Adventure Enduro Tours - Bali Trail Single Ride Ticket

https://t.co/K8A1q4p4Wf

#Travel #Brunei #Tours #ho…","['Travel', 'Brunei', 'Tours']",Twitter Web App,FALSE,dubai
BALI BOOKING CENTER,1.64075E+18,bali indonesia,"WE'RE OFFER
🚘 Bali Private Tour Service
🎫 All Bali Activities Ticket
🪂 Adventure Tickets
⛱️ Nusa Penida Tour
✈️ Visa Agency
More info 👉 https://t.co/f54IXYtgja",2014-07-27 12:09:01+00:00,1543,228,10031,FALSE,2023-03-28 15:58:10+00:00,"RT @ticget: Nusa Penida Watersport Activities Package Tour &amp; Ticket - Seawalker / Diving

https://t.co/b6CQsqy9XZ

#Travel #Brunei #Tours #…","['Travel', 'Brunei', 'Tours']",Twitter Web App,FALSE,dubai
WHARLEY ⚙️,1.64075E+18,Lagos,"even the nicest people have their limits.
MUFC
A Realistic optimist.
NFT Collector",2011-10-20 09:28:11+00:00,192,700,1510,FALSE,2023-03-28 15:58:10+00:00,"RT @phaverapp: Phaver will be presenting on Shard Dubai demo day! 🦄

- Friday, 17th March
- DIFC Innovation Hub, Dubai
- Online livestream…",,Twitter for Android,FALSE,dubai
Dike oscar chima,1.64075E+18,,,2013-10-08 22:14:27+00:00,25,186,47,FALSE,2023-03-28 15:58:10+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter for Android,FALSE,dubai
The Wheel,1.64075E+18,NOWHERE ,,2022-03-02 08:44:25+00:00,122,149,55626,FALSE,2023-03-28 15:58:09+00:00,"RT @Maki_Mihlali: #juicyjay

So this year there's no Pepsi trip , possibly no last Saturday party , no party brands? Post show will be dry…",['juicyjay'],Twitter for Android,FALSE,dubai
Chijioke Saint,1.64075E+18,,,2022-01-13 09:37:49+00:00,1306,2675,63829,FALSE,2023-03-28 15:58:03+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter for Android,FALSE,dubai
2 Degrees Sibanda,1.64075E+18,"Harare, Zimbabwe",Husband | Dad | Lover of History and Politics | Golf| Investor | Giver | Braai Master 🇿🇼 | Space addict | Terrace Dweller | living with a disability,2022-08-20 23:49:45+00:00,449,599,10156,FALSE,2023-03-28 15:57:55+00:00,@zethidube It is said that the Mugabe family has a mansion in Dubai. Robert Jnr went to university in Dubai. There’… https://t.co/6T2X2vuF7i,,Twitter for iPhone,FALSE,dubai
